No.	NAME	Eta_epsi_A	Eta_betaS_A	Eta_beta_A	Eta_C_A	Eta_L	Eta_F_A	Eta_FL	Eta_FL_A	Eta_B	Eta_B_A	Eta_sh_y	Eta_sh_x	Eta_D_AlphaB	Eta_epsi_2	Eta_epsi_3	Eta_epsi_5	Eta_D_epsiB	Eta_D_epsiC	Eta_D_epsiD	Eta_psi1	Eta_D_beta	Eta_D_beta_A
348	Aztreonam	0.762015503875969	0.669642857142857	1.15178571428571	0.948962260106511	6.54456432129924	1.08762962034389	6.20817898686845	0.221720678102445	1.3332566918323	0.0476163104225823	0.342857142857143	0.103896103896104	0.0416666679084301	1.00952380952381	0.44	0.940860215053763	0.0205340223944877	-0.301481481481481	0.0686635944700461	0.454009433962264	-5.25	-0.1875
349	Ofloxacin	0.643064182194617	0.701923076923077	1.16346153846154	0.933886951332899	6.3368235280539	0.97270993796309	6.04309432505582	0.232426704809839	0.878082146890281	0.0337723902650108	0.482272360999194	0	0.0454212464392185	0.906959706959707	0.446478873239437	0.884479717813051	0.0508243232880913	-0.145760985667089	0.0224799891466558	0.501211631663974	-6.25	-0.240384615384615
350	Cefmetazole	0.722463768115942	0.658333333333333	1.10833333333333	1.06685673728903	8.46303625610041	0.885883025779893	5.8883720263079	0.196279067543597	0.820591717591696	0.0273530572530565	0.297235023041475	0.0345622119815668	0.0177777782082558	0.947777777777778	0.441176470588235	0.926881720430107	0.017602657004831	-0.263684640522876	0.0208960573476702	0.508792497069168	-6.25	-0.208333333333333
351	Penicillin N	0.656060606060606	0.645833333333333	0.895833333333333	1.10827060815705	7.3062242929224	0.720692694064495	3.75203090224572	0.156334620926905	1.02774480483188	0.0428227002013284	0.398791540785498	0.0453172205438066	0.0402777791023254	0.952777777777777	0.441176470588236	0.859523809523809	0	-0.21488413547237	0.0932539682539681	0.482507288629738	-9.5	-0.395833333333333
352	Carbenicillin	0.682539682539682	0.644230769230769	1.10576923076923	0.987545770569443	6.69853507720972	0.928847890505705	5.44903651543544	0.209578327516748	1.02442840735484	0.0394010925905709	0.403846153846154	0.0412087912087912	0.0333333350718021	0.917948717948717	0.444444444444445	0.895061728395061	0.0478174603174601	-0.190277777777778	0.0228869895536562	0.508379888268157	-4.75	-0.182692307692308
353	Ceftizoxime	0.742342342342342	0.69	1.17	0.860590766182248	6.25000948484948	0.92903746380753	5.68474992312663	0.227389996925065	0.737240592023887	0.0294896236809555	0.414084507042253	0	0.0266666673123837	0.954666666666666	0.442857142857143	0.884523809523809	0.0431553504724236	-0.256329849012776	0.0701428571428571	0.495810055865922	-5.25	-0.21
354	Cefazolin	0.744444444444444	0.672413793103448	1.17241379310345	0.980178706222151	7.67521858240541	0.847056573769476	6.26034216337014	0.215873867702419	0.822439254224455	0.0283599742836019	0.377672209026128	0	0.0160919539630413	0.94367816091954	0.445	0.922222222222222	0.0202020202020201	-0.279242424242425	0.021455938697318	0.51278928136419	-5	-0.172413793103448
355	Moxalactam	0.743827160493826	0.673611111111111	1.1875	0.959331841941422	8.07090162214468	1.2005075606194	9.03019555803754	0.250838765501043	1.15690281981778	0.0321361894393828	0.388090349075975	0.0308008213552361	0.0490740723907948	0.96574074074074	0.443999999999999	0.930701754385965	0.0572680207088812	-0.242559139784946	0.0350389863547758	0.466922339405561	-5.75	-0.159722222222222
356	Moxalactam	0.743827160493826	0.673611111111111	1.1875	0.959331841941422	8.07090162214468	1.2005075606194	9.03019555803754	0.250838765501043	1.15690281981778	0.0321361894393828	0.388090349075975	0.0308008213552361	0.0490740723907948	0.96574074074074	0.443999999999999	0.930701754385965	0.0572680207088812	-0.242559139784946	0.0350389863547758	0.466922339405561	-5.75	-0.159722222222222
357	Carbenicillin	0.682539682539682	0.644230769230769	1.10576923076923	0.987545770569443	6.69853507720972	0.928847890505705	5.44903651543544	0.209578327516748	1.02442840735484	0.0394010925905709	0.403846153846154	0.0412087912087912	0.0333333350718021	0.917948717948717	0.444444444444445	0.895061728395061	0.0478174603174601	-0.190277777777778	0.0228869895536562	0.508379888268157	-4.75	-0.182692307692308
358	Cephaloridine	0.655555555555556	0.660714285714286	1.19642857142857	0.911891396155445	7.17706590259825	0.888173670028237	6.36464799305995	0.227308856894998	0.716286104341807	0.025581646583636	0.35036496350365	0	0.0107142860069871	0.871428571428571	0.447368421052632	0.851724137931034	0.0646464646464646	-0.143540669856459	0.0197044334975369	0.561475409836066	-3.5	-0.125
359	Aztreonam	0.762015503875969	0.669642857142857	1.15178571428571	0.948962260106511	6.54456432129924	1.08762962034389	6.20817898686845	0.221720678102445	1.3332566918323	0.0476163104225823	0.342857142857143	0.103896103896104	0.0416666679084301	1.00952380952381	0.44	0.940860215053763	0.0205340223944877	-0.301481481481481	0.0686635944700461	0.454009433962264	-5.25	-0.1875
360	Ampicillin	0.636507936507937	0.645833333333333	1.08333333333333	0.987715753828412	6.44084754467189	0.833257402400963	4.7960404454503	0.199835018560429	0.935112009877803	0.0389630004115751	0.387096774193548	0.0439882697947214	0.0263888891786337	0.888888888888888	0.443283582089553	0.823456790123456	0.042063492063492	-0.151160862354892	0.0654320987654321	0.5328125	-5	-0.208333333333333
361	Sulbenicillin	0.706976744186046	0.648148148148148	1.14814814814815	0.995729553324293	6.84950941999371	1.0028212979788	5.59870343553367	0.207359386501247	1.22378714447262	0.0453254497952821	0.34375	0.104166666666667	0.025925925001502	0.948148148148148	0.444	0.924999999999999	0.0498338870431894	-0.213142857142857	0.023148148148148	0.500000000000001	-4	-0.148148148148148
362	LY097964	0.719166666666667	0.682692307692308	1.14423076923077	0.932869402182926	6.615421693835	0.917145516481968	5.73002131666407	0.22038543525631	0.826556989500927	0.0317906534423433	0.437837837837838	0	0.0256410259753466	0.944871794871794	0.442465753424658	0.878160919540229	0.0381060606060605	-0.238594852635948	0.0667108753315649	0.502035278154682	-5.75	-0.221153846153846
363	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
364	Carbenicillin	0.682539682539682	0.644230769230769	1.10576923076923	0.987545770569443	6.69853507720972	0.928847890505705	5.44903651543544	0.209578327516748	1.02442840735484	0.0394010925905709	0.403846153846154	0.0412087912087912	0.0333333350718021	0.917948717948717	0.444444444444445	0.895061728395061	0.0478174603174601	-0.190277777777778	0.0228869895536562	0.508379888268157	-4.75	-0.182692307692308
365	Penicillin N	0.656060606060606	0.645833333333333	0.895833333333333	1.10827060815705	7.3062242929224	0.720692694064495	3.75203090224572	0.156334620926905	1.02774480483188	0.0428227002013284	0.398791540785498	0.0453172205438066	0.0402777791023254	0.952777777777777	0.441176470588236	0.859523809523809	0	-0.21488413547237	0.0932539682539681	0.482507288629738	-9.5	-0.395833333333333
366	LY097964	0.719166666666667	0.682692307692308	1.14423076923077	0.932869402182926	6.615421693835	0.917145516481968	5.73002131666407	0.22038543525631	0.826556989500927	0.0317906534423433	0.437837837837838	0	0.0256410259753466	0.944871794871794	0.442465753424658	0.878160919540229	0.0381060606060605	-0.238594852635948	0.0667108753315649	0.502035278154682	-5.75	-0.221153846153846
367	Nocardicin B	0.688135593220338	0.645833333333333	1.21527777777778	0.845853072491822	7.72935173369317	1.18699233399941	9.386948224635	0.260748561795417	1.05570004167183	0.0293250011575509	0.397515527950311	0	0.0527777783572674	0.936111111111111	0.441176470588234	0.845238095238095	0.0656003819527337	-0.18135874067937	0.0908730158730159	0.477744807121662	-2.75	-0.0763888888888889
368	Cephalosporin C	0.708888888888889	0.657407407407407	0.990740740740741	0.976969197049437	7.46897884854394	0.872068610223321	5.3039845168837	0.196443870995692	0.813036634572361	0.0301124679471245	0.401639344262295	0	0.0481481477618217	0.981481481481481	0.44025974025974	0.893548387096774	0.0173995271867614	-0.251229621442387	0.0879330943847072	0.460377358490566	-8.75	-0.324074074074074
369	Nocardicin B	0.688135593220338	0.645833333333333	1.21527777777778	0.845853072491822	7.72935173369317	1.18699233399941	9.386948224635	0.260748561795417	1.05570004167183	0.0293250011575509	0.397515527950311	0	0.0527777783572674	0.936111111111111	0.441176470588234	0.845238095238095	0.0656003819527337	-0.18135874067937	0.0908730158730159	0.477744807121662	-2.75	-0.0763888888888889
370	Nocardicin B	0.688135593220338	0.645833333333333	1.21527777777778	0.845853072491822	7.72935173369317	1.18699233399941	9.386948224635	0.260748561795417	1.05570004167183	0.0293250011575509	0.397515527950311	0	0.0527777783572674	0.936111111111111	0.441176470588234	0.845238095238095	0.0656003819527337	-0.18135874067937	0.0908730158730159	0.477744807121662	-2.75	-0.0763888888888889
371	LY097964	0.719166666666667	0.682692307692308	1.14423076923077	0.932869402182926	6.615421693835	0.917145516481968	5.73002131666407	0.22038543525631	0.826556989500927	0.0317906534423433	0.437837837837838	0	0.0256410259753466	0.944871794871794	0.442465753424658	0.878160919540229	0.0381060606060605	-0.238594852635948	0.0667108753315649	0.502035278154682	-5.75	-0.221153846153846
372	Cefamandole	0.699305555555555	0.653225806451613	1.18548387096774	0.951263566681536	7.81494088839084	0.968286027770186	7.06497696471888	0.227902482732867	0.878082146890281	0.0283252305448478	0.393665158371041	0	0.024731183424592	0.918279569892473	0.444186046511627	0.88080808080808	0.0570436507936511	-0.198075858250277	0.0374714890843922	0.517564402810305	-3.75	-0.120967741935484
373	Sulbenicillin	0.706976744186046	0.648148148148148	1.14814814814815	0.995729553324293	6.84950941999371	1.0028212979788	5.59870343553367	0.207359386501247	1.22378714447262	0.0453254497952821	0.34375	0.104166666666667	0.025925925001502	0.948148148148148	0.444	0.924999999999999	0.0498338870431894	-0.213142857142857	0.023148148148148	0.500000000000001	-4	-0.148148148148148
374	Sulbenicillin	0.706976744186046	0.648148148148148	1.14814814814815	0.995729553324293	6.84950941999371	1.0028212979788	5.59870343553367	0.207359386501247	1.22378714447262	0.0453254497952821	0.34375	0.104166666666667	0.025925925001502	0.948148148148148	0.444	0.924999999999999	0.0498338870431894	-0.213142857142857	0.023148148148148	0.500000000000001	-4	-0.148148148148148
375	LY097964	0.719166666666667	0.682692307692308	1.14423076923077	0.932869402182926	6.615421693835	0.917145516481968	5.73002131666407	0.22038543525631	0.826556989500927	0.0317906534423433	0.437837837837838	0	0.0256410259753466	0.944871794871794	0.442465753424658	0.878160919540229	0.0381060606060605	-0.238594852635948	0.0667108753315649	0.502035278154682	-5.75	-0.221153846153846
376	Carbenicillin	0.682539682539682	0.644230769230769	1.10576923076923	0.987545770569443	6.69853507720972	0.928847890505705	5.44903651543544	0.209578327516748	1.02442840735484	0.0394010925905709	0.403846153846154	0.0412087912087912	0.0333333350718021	0.917948717948717	0.444444444444445	0.895061728395061	0.0478174603174601	-0.190277777777778	0.0228869895536562	0.508379888268157	-4.75	-0.182692307692308
377	Ceftazidime	0.698275862068964	0.675675675675676	1.17567567567568	1.04843738909747	9.072148047416	1.09768486778858	8.41876013812969	0.227534057787289	1.26709181445431	0.0342457247149814	0.362068965517241	0.028735632183908	0.0297297295182943	0.924324324324324	0.445098039215685	0.8775	0.0482758620689657	-0.204901960784313	0.0468243243243244	0.508771929824562	-6.5	-0.175675675675676
378	Moxalactam	0.743827160493826	0.673611111111111	1.1875	0.959331841941422	8.07090162214468	1.2005075606194	9.03019555803754	0.250838765501043	1.15690281981778	0.0321361894393828	0.388090349075975	0.0308008213552361	0.0490740723907948	0.96574074074074	0.443999999999999	0.930701754385965	0.0572680207088812	-0.242559139784946	0.0350389863547758	0.466922339405561	-5.75	-0.159722222222222
379	Cephaloglycin	0.67536231884058	0.651785714285714	1.13392857142857	0.922442743598529	6.95563439807473	0.964388399001891	6.35180380996356	0.226850136070127	0.864561791961713	0.0308772068557755	0.414322250639386	0	0.0345238111913204	0.916666666666666	0.441772151898734	0.856989247311827	0.0556092324208268	-0.177980934521019	0.0596774193548387	0.507792207792208	-4.75	-0.169642857142857
380	Cefazolin	0.744444444444444	0.672413793103448	1.17241379310345	0.980178706222151	7.67521858240541	0.847056573769476	6.26034216337014	0.215873867702419	0.822439254224455	0.0283599742836019	0.377672209026128	0	0.0160919539630413	0.94367816091954	0.445	0.922222222222222	0.0202020202020201	-0.279242424242425	0.021455938697318	0.51278928136419	-5	-0.172413793103448
381	Penicillin N	0.656060606060606	0.645833333333333	0.895833333333333	1.10827060815705	7.3062242929224	0.720692694064495	3.75203090224572	0.156334620926905	1.02774480483188	0.0428227002013284	0.398791540785498	0.0453172205438066	0.0402777791023254	0.952777777777777	0.441176470588236	0.859523809523809	0	-0.21488413547237	0.0932539682539681	0.482507288629738	-9.5	-0.395833333333333
382	Aztreonam	0.762015503875969	0.669642857142857	1.15178571428571	0.948962260106511	6.54456432129924	1.08762962034389	6.20817898686845	0.221720678102445	1.3332566918323	0.0476163104225823	0.342857142857143	0.103896103896104	0.0416666679084301	1.00952380952381	0.44	0.940860215053763	0.0205340223944877	-0.301481481481481	0.0686635944700461	0.454009433962264	-5.25	-0.1875
383	Nocardicin B	0.688135593220338	0.645833333333333	1.21527777777778	0.845853072491822	7.72935173369317	1.18699233399941	9.386948224635	0.260748561795417	1.05570004167183	0.0293250011575509	0.397515527950311	0	0.0527777783572674	0.936111111111111	0.441176470588234	0.845238095238095	0.0656003819527337	-0.18135874067937	0.0908730158730159	0.477744807121662	-2.75	-0.0763888888888889
384	Ceftriaxone	0.757051282051281	0.694444444444444	1.15277777777778	1.04828867182506	9.19718952453966	1.04396334960189	7.91911043378851	0.219975289827458	1.14170004167183	0.0317138900464398	0.428571428571428	0	0.0268518514931202	0.960185185185185	0.443999999999999	0.909401709401709	0.0326465201465203	-0.280404761904762	0.0507834757834759	0.492767598842816	-8.5	-0.236111111111111
385	Cephaloridine	0.655555555555556	0.660714285714286	1.19642857142857	0.911891396155445	7.17706590259825	0.888173670028237	6.36464799305995	0.227308856894998	0.716286104341807	0.025581646583636	0.35036496350365	0	0.0107142860069871	0.871428571428571	0.447368421052632	0.851724137931034	0.0646464646464646	-0.143540669856459	0.0197044334975369	0.561475409836066	-3.5	-0.125
386	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
387	Cefmetazole	0.722463768115942	0.658333333333333	1.10833333333333	1.06685673728903	8.46303625610041	0.885883025779893	5.8883720263079	0.196279067543597	0.820591717591696	0.0273530572530565	0.297235023041475	0.0345622119815668	0.0177777782082558	0.947777777777778	0.441176470588235	0.926881720430107	0.017602657004831	-0.263684640522876	0.0208960573476702	0.508792497069168	-6.25	-0.208333333333333
388	Aztreonam	0.762015503875969	0.669642857142857	1.15178571428571	0.948962260106511	6.54456432129924	1.08762962034389	6.20817898686845	0.221720678102445	1.3332566918323	0.0476163104225823	0.342857142857143	0.103896103896104	0.0416666679084301	1.00952380952381	0.44	0.940860215053763	0.0205340223944877	-0.301481481481481	0.0686635944700461	0.454009433962264	-5.25	-0.1875
389	Piperacillin	0.65537634408602	0.680555555555556	1.09722222222222	1.10199845772751	9.39457878414298	1.07499964341959	7.57869131119767	0.210519203088824	1.28472990465935	0.0356869417960931	0.402	0.03	0.0370370373129845	0.912037037037037	0.442574257425741	0.879824561403508	0.0313567362428844	-0.181445350417394	0.0322124756335282	0.50761421319797	-9.5	-0.263888888888889
390	Aztreonam	0.762015503875969	0.669642857142857	1.15178571428571	0.948962260106511	6.54456432129924	1.08762962034389	6.20817898686845	0.221720678102445	1.3332566918323	0.0476163104225823	0.342857142857143	0.103896103896104	0.0416666679084301	1.00952380952381	0.44	0.940860215053763	0.0205340223944877	-0.301481481481481	0.0686635944700461	0.454009433962264	-5.25	-0.1875
